id,name,rank,bayesaverage,usersrated,is_expansion
240196,Betrayal Legacy,560,6.92645,5058,0
157969,Sheriff of Nottingham,561,6.92623,36574,0
136063,Forbidden Desert,562,6.92573,31737,0
162082,Deus,563,6.925,9348,0
329500,Unconscious Mind,564,6.92291,3346,0
83330,Mansions of Madness,565,6.92234,13826,0
319910,Pagan: Fate of Roanoke,566,6.9221,3109,0
552,Bus,567,6.92073,4166,0
712,Blood Bowl (Third Edition),568,6.9195,5662,0
197376,Charterstone,569,6.91833,14934,0
17226,Descent: Journeys in the Dark,570,6.91827,11814,0
283393,Aquatica,571,6.91698,7110,0
232414,Oceans,572,6.9165,7033,0
13,CATAN,573,6.91484,132821,0
191862,Imhotep,574,6.91465,16164,0
21790,Thurn and Taxis,575,6.9138,20342,0
105134,Risk Legacy,576,6.91378,8656,0
385610,Kutná Hora: The City of Silver,577,6.91244,3916,0
245654,Railroad Ink: Deep Blue Edition,578,6.91088,13746,0
177639,Raptor,579,6.91026,10485,0
266830,QE,580,6.90982,6749,0
146791,Shadows of Brimstone: City of the Ancients,581,6.90979,3988,0
144797,Argent: The Consortium,582,6.90671,4493,0
6249,Alhambra,583,6.90644,34292,0
62227,"Labyrinth: The War on Terror, 2001 – ?",584,6.90452,5056,0
156009,Port Royal,585,6.90423,18167,0
252328,Star Wars: X-Wing (Second Edition),586,6.90418,3188,0
368173,Let's Go! To Japan,587,6.90394,4022,0
242705,Aeon Trespass: Odyssey,588,6.90373,2443,0
142379,Escape Plan,589,6.901,5474,0
381297,Unmatched Adventures: Tales to Amaze,590,6.90087,3030,0
280794,Etherfields,591,6.89825,4225,0
9674,Ingenious,592,6.898,17476,0
15985,Blood Bowl: Living Rulebook,593,6.89795,3442,0
128996,1775: Rebellion,594,6.89712,4348,0
359438,Skymines,595,6.89607,2933,0
293296,Splendor: Marvel,596,6.89605,5332,0
17405,1846: The Race for the Midwest,597,6.89592,3043,0
340466,Unfathomable,598,6.89527,6030,0
245961,Fleet: The Dice Game,599,6.89518,4187,0
367498,Horizons of Spirit Island,600,6.89504,2525,0
119506,Freedom: The Underground Railroad,601,6.89472,4552,0
97786,Small World Underground,602,6.89413,11211,0
31999,TZAAR,603,6.89305,3971,0
353545,Next Station: London,604,6.89245,5765,0
117959,Las Vegas,605,6.89124,11742,0
262215,Blackout: Hong Kong,606,6.89119,6127,0
196326,Love Letter: Premium Edition,607,6.89115,6160,0
284435,Nova Luna,608,6.89096,9101,0
307002,Regicide,609,6.88992,6452,0
318009,Dinosaur Island: Rawr 'n Write,610,6.88762,3986,0
171668,The Grizzled,611,6.88751,15051,0
181530,Runebound (Third Edition),612,6.88733,6381,0
153938,Camel Up,613,6.88681,27936,0
31730,Wabash Cannonball,614,6.88659,8471,0
18,RoboRally,615,6.88604,24094,0
91312,Discworld: Ankh-Morpork,616,6.8858,10634,0
125618,Libertalia,617,6.88489,14424,0
133473,Sushi Go!,618,6.88443,48979,0
348450,Lacrimosa,619,6.88317,4117,0
206941,First Class: All Aboard the Orient Express!,620,6.88075,5812,0
90419,Airlines Europe,621,6.88045,7486,0
170561,Valeria: Card Kingdoms,622,6.8798,6057,0
28023,Jamaica,623,6.87872,21067,0
65781,London,624,6.8785,6625,0
221965,The Fox in the Forest,625,6.87632,16727,0
127398,Legends of Andor,626,6.87596,19842,0
97842,Last Will,627,6.87504,10652,0
183251,Karuba,628,6.87496,11334,0
163968,Elysium,629,6.87487,9917,0
248490,Atlantis Rising (Second Edition),630,6.87432,4905,0
336794,Galaxy Trucker (Second Edition),631,6.87422,5575,0
105551,Archipelago,632,6.87115,8359,0
133848,Euphoria: Build a Better Dystopia,633,6.87093,11110,0
27173,Vikings,634,6.86936,8580,0
147949,One Night Ultimate Werewolf,635,6.8692,28982,0
95527,Madeira,636,6.86861,4552,0
379629,Knarr,637,6.86774,5117,0
475,Taj Mahal,638,6.86761,7966,0
84419,Space Empires 4X,639,6.86678,3990,0
22827,StarCraft: The Board Game,640,6.86616,7648,0
34119,Tales of the Arabian Nights,641,6.86599,12834,0
265402,In the Hall of the Mountain King,642,6.86597,4694,0
102652,Sentinels of the Multiverse,643,6.86522,16198,0
36553,Time's Up! Title Recall!,644,6.86488,3662,0
2346,DVONN,645,6.8641,5470,0
264055,Draftosaurus,646,6.86236,15129,0
4390,Carcassonne: Hunters and Gatherers,647,6.86104,13307,0
296237,Warp's Edge,648,6.85983,3769,0
151022,Baseball Highlights: 2045,649,6.85948,4673,0
172308,Broom Service,650,6.85844,10780,0
15363,Nexus Ops,651,6.85596,9044,0
218074,Detective: City of Angels,652,6.85516,3045,0
232043,Queendomino,653,6.85417,11309,0
170624,Crusaders: Thy Will Be Done,654,6.85403,4848,0
128780,Pax Porfiriana,655,6.85363,3799,0
133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,656,6.85214,12823,0
27746,Colosseum,657,6.85214,9093,0
193949,Star Trek: Ascendancy,658,6.85103,3719,0
346965,Azul: Queen's Garden,659,6.85051,5341,0
367041,Scholars of the South Tigris,660,6.84944,2559,0
216734,Dice Throne: Season One,661,6.8492,6185,0
42052,Vinhos,662,6.84889,4966,0
875,Roads & Boats,663,6.84883,3463,0
58421,Egizia,664,6.84777,5506,0
432,Take 5,665,6.84766,30420,0
266121,Unlock!: Heroic Adventures,666,6.84612,3925,0
42215,Tobago,667,6.84525,12382,0
352515,Trio,668,6.84493,6280,0
328866,My Father's Work,669,6.84471,3196,0
304051,Creature Comforts,670,6.84433,5642,0
159508,AquaSphere,671,6.843,7501,0
284777,Unmatched: Jurassic Park – InGen vs Raptors,672,6.84265,2572,0
130960,Triumph & Tragedy: European Balance of Power 1936-1945,673,6.84264,2424,0
237179,Weather Machine,674,6.84169,3557,0
256999,Project: ELITE,675,6.84048,2792,0
123123,BattleCON: Devastation of Indines,676,6.8402,3357,0
131357,Coup,677,6.83872,48656,0
141572,Paperback,678,6.83733,11103,0
383607,Barcelona,679,6.83712,3353,0
295564,Unmatched Game System,680,6.83601,2296,0
192836,The Colonists,681,6.83484,4313,0
269511,Cooper Island,682,6.83458,4162,0
307305,Bullet♥︎,683,6.83447,3931,0
111799,Cuba Libre,684,6.8321,3604,0
699,HeroQuest,685,6.83178,14262,0
244115,Shards of Infinity,686,6.83052,5243,0
318243,HITSTER,687,6.82857,3840,0
270673,Silver & Gold,688,6.82848,8442,0
9625,Struggle of Empires,689,6.82787,4304,0
46,Medici,690,6.82625,8534,0
362944,War of the Ring: The Card Game,691,6.82601,3907,0
5782,Coloretto,692,6.82583,21801,0
39351,Automobile,693,6.8253,5849,0
140603,Francis Drake,694,6.81945,5307,0
190082,Whitehall Mystery,695,6.81928,4310,0
30869,Thebes,696,6.81612,10048,0
135219,The Battle of Five Armies,697,6.8149,3040,0
39938,Carson City,698,6.81469,7368,0
224710,Zombicide: Green Horde,699,6.8143,4443,0
113924,Zombicide,700,6.81423,19192,0
155703,Evolution,701,6.81265,17404,0
6472,A Game of Thrones,702,6.81237,10663,0
291845,Three Sisters,703,6.81148,3977,0
347703,First Rat,704,6.81054,3862,0
42776,Gears of War: The Board Game,705,6.80968,5173,0
298383,Golem,706,6.80592,4153,0
160010,Conan,707,6.80505,4690,0
143519,Quantum,708,6.80474,7724,0
3685,Hammer of the Scots,709,6.80439,4186,0
10547,Betrayal at House on the Hill,710,6.80232,47679,0
244114,Yellow & Yangtze,711,6.80205,2856,0
37904,Formula D,712,6.80201,19933,0
205359,Star Wars: Destiny,713,6.80169,5548,0
13004,The Downfall of Pompeii,714,6.80134,8483,0
135779,A Fake Artist Goes to New York,715,6.80133,9230,0
329551,Mosaic: A Story of Civilization,716,6.80097,4340,0
153016,Telestrations: 12 Player Party Pack,717,6.80025,3183,0
169255,A Game of Thrones: The Card Game (Second Edition),718,6.79982,5041,0
1353,Time's Up!,719,6.79765,6024,0
212445,Blood Bowl (2016 Edition),720,6.79714,2772,0
369880,Beer & Bread,721,6.79602,5093,0
174785,Mare Nostrum: Empires,722,6.7959,4258,0
218603,Photosynthesis,723,6.79577,24668,0
258036,Between Two Castles of Mad King Ludwig,724,6.79536,6793,0
24508,Taluva,725,6.79466,8875,0
328479,Living Forest,726,6.79438,6942,0
337765,Brian Boru: High King of Ireland,727,6.79206,4049,0
346501,Mille Fiori,728,6.79181,4535,0
107529,Kingdom Builder,729,6.79172,23988,0
171499,Cacao,730,6.79005,11268,0
271518,Disney Villainous: Wicked to the Core,731,6.78936,4902,0
334986,Daybreak,732,6.78935,3365,0
209778,Magic Maze,733,6.78861,22461,0
3201,Lord of the Rings: The Confrontation,734,6.78844,7071,0
281655,High Frontier 4 All,735,6.78841,1983,0
100423,Elder Sign,736,6.78738,25686,0
2398,Cribbage,737,6.78713,10460,0
370913,Star Wars: The Clone Wars,738,6.78539,4080,0
262941,Dominant Species: Marine,739,6.7836,2540,0
300300,Chronicles of Crime: 1400,740,6.78273,4065,0
273330,Bloodborne: The Board Game,741,6.78263,3874,0
21763,Mr. Jack,742,6.78153,18441,0
121408,Trains,743,6.7813,8551,0
296912,Fort,744,6.78027,10651,0
283864,Trails of Tucana,745,6.77982,4824,0
233247,Civilization: A New Dawn,746,6.77939,7184,0
306040,Merv: The Heart of the Silk Road,747,6.77909,4164,0
163166,One Night Ultimate Werewolf: Daybreak,748,6.77885,6154,0
326494,The Adventures of Robin Hood,749,6.77827,4478,0
334065,Verdant,750,6.77811,5647,0
198953,Pax Renaissance,751,6.77632,2480,0
400602,Civolution,752,6.77538,1976,0
1513,The Republic of Rome,753,6.77524,4246,0
183562,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,754,6.77381,3175,0
132018,Churchill,755,6.77381,3240,0
119432,Snowdonia,756,6.77291,5060,0
361545,Twilight Inscription,757,6.77285,4408,0
306881,Railroad Ink Challenge: Lush Green Edition,758,6.77187,3378,0
163839,Feudum,759,6.77012,4022,0
279613,Unlock!: Timeless Adventures,760,6.76901,2829,0
58281,Summoner Wars,761,6.76774,6694,0
180511,Shakespeare,762,6.7676,4468,0
204472,Sub Terra,763,6.7674,5673,0
41,Can't Stop,764,6.76727,19665,0
113294,Escape: The Curse of the Temple,765,6.76721,17215,0
386368,Ezra and Nehemiah,766,6.76569,2001,0
284760,Disney Villainous: Evil Comes Prepared,767,6.76539,4614,0
231581,AuZtralia,768,6.76499,4988,0
88,Torres,769,6.76437,9833,0
193558,The Oracle of Delphi,770,6.76407,5327,0
345868,Federation,771,6.76399,2599,0
283863,The Magnificent,772,6.76338,3934,0
69789,Ascension: Deckbuilding Game,773,6.7612,13762,0
202670,Ticket to Ride: Rails & Sails,774,6.76072,4900,0
30380,Cuba,775,6.75999,8412,0
50750,Belfort,776,6.75916,6426,0
257501,KeyForge: Call of the Archons,777,6.75803,11526,0
2955,Mexica,778,6.75749,6063,0
242639,Treasure Island,779,6.75692,6629,0
301255,Whistle Mountain,780,6.75669,3530,0
29603,D-Day at Omaha Beach,781,6.75641,1953,0
346703,7 Wonders: Architects,782,6.75534,11558,0
23540,Shikoku 1889,783,6.75504,2231,0
180593,The Bloody Inn,784,6.75426,9981,0
387866,Star Wars: Unlimited,785,6.7537,2299,0
300905,Top Ten,786,6.75322,4057,0
266164,Babylonia,787,6.753,3035,0
167400,Ashes Reborn: Rise of the Phoenixborn,788,6.75233,6236,0
213893,Yamataï,789,6.75228,6803,0
123540,Tokaido,790,6.75195,27044,0
183840,Oh My Goods!,791,6.75183,13187,0
249381,The Estates,792,6.75012,4054,0
220517,The Shipwreck Arcana,793,6.74845,4095,0
156336,Onirim (Second Edition),794,6.74808,10712,0
168584,Love Letter: Batman,795,6.74758,5730,0
70512,Luna,796,6.74688,5177,0
71721,Space Hulk: Death Angel – The Card Game,797,6.7464,13526,0
121288,Dixit: Journey,798,6.74588,4634,0
270970,Century: A New World,799,6.74533,5239,0
7717,Carcassonne: The Castle,800,6.74482,8477,0
126792,Myrmes,801,6.74481,5642,0
286063,The 7th Citadel,802,6.74459,1852,0
203416,Exit: The Game – The Pharaoh's Tomb,803,6.74363,6781,0
281442,Trismegistus: The Ultimate Formula,804,6.74347,3657,0
146278,Tash-Kalar: Arena of Legends,805,6.74317,7267,0
154825,Arkwright,806,6.74127,2613,0
148729,Maquis,807,6.73834,4028,0
20963,Fury of Dracula (Second Edition),808,6.7381,9386,0
134726,Smash Up: Awesome Level 9000,809,6.73809,7121,0
232219,Dragon Castle,810,6.73697,7981,0
165401,Wir sind das Volk!,811,6.73668,2652,0
20100,Wits & Wagers,812,6.73631,15650,0
483,Diplomacy,813,6.73525,13570,0
143741,BANG! The Dice Game,814,6.73514,25193,0
341945,La Granja: Deluxe Master Set,815,6.73506,1791,0
244608,Menara,816,6.73489,3975,0
73171,Earth Reborn,817,6.73333,3381,0
338957,Caesar!: Seize Rome in 20 Minutes!,818,6.73207,3366,0
65532,Defenders of the Realm,819,6.73162,5517,0
280480,Crystal Palace,820,6.73159,3539,0
162007,Steampunk Rally,821,6.73144,6970,0
318560,Witchstone,822,6.7312,3521,0
238799,Messina 1347,823,6.73116,3456,0
214880,City of the Big Shoulders,824,6.73115,2735,0
150997,Shadows of Brimstone: Swamps of Death,825,6.73114,2473,0
173064,Leaving Earth,826,6.73074,2946,0
87890,Prêt-à-Porter,827,6.72886,5013,0
73761,K2,828,6.72877,10725,0
11825,Empire of the Sun: The Pacific War 1941-1945,829,6.72656,2058,0
226320,My Little Scythe,830,6.72602,5997,0
363247,Azul: Master Chocolatier,831,6.72584,2539,0
241724,Villagers,832,6.72545,7808,0
331787,Tiny Epic Dungeons,833,6.72523,4742,0
143515,Coal Baron,834,6.72514,5140,0
270239,Moonrakers,835,6.72486,3394,0
168435,Between Two Cities,836,6.72391,11445,0
160495,ZhanGuo,837,6.72381,3304,0
242574,Century: Eastern Wonders,838,6.72379,7701,0
155624,Specter Ops,839,6.72348,6499,0
72321,The Networks,840,6.72256,6697,0
255692,New Frontiers,841,6.7215,3930,0
254708,Roll Player Adventures,842,6.72149,2059,0
181521,Warhammer Quest: The Adventure Card Game,843,6.72146,5534,0
15364,Vegas Showdown,844,6.71972,6440,0
45,Perudo,845,6.71915,15742,0
256788,Detective Club,846,6.71889,4407,0
158435,Dogs of War,847,6.71884,3437,0
244228,Reef,848,6.71654,9979,0
218333,Rhino Hero: Super Battle,849,6.71604,5603,0
354570,Undaunted: Stalingrad,850,6.71536,1584,0
9823,Advanced Squad Leader: Starter Kit #1,851,6.71519,2726,0
22345,Yspahan,852,6.7141,8185,0
300877,New York Zoo,853,6.71353,9053,0
299684,Khôra: Rise of an Empire,854,6.7125,4178,0
2453,Blokus,855,6.71221,28176,0
1465,Wizard,856,6.71192,12260,0
21882,Blue Moon City,857,6.71082,8772,0
276498,Paris: La Cité de la Lumière,858,6.70988,5408,0
169654,Deep Sea Adventure,859,6.70972,18481,0
68425,Eminent Domain,860,6.70945,10583,0
40628,Finca,861,6.70912,7815,0
116998,Thunderstone Advance: Towers of Ruin,862,6.70892,4782,0
31563,Middle-Earth Quest,863,6.70879,4235,0
416851,Castle Combo,864,6.7069,3199,0
3307,Wallenstein,865,6.7064,3674,0
214887,CO₂: Second Chance,866,6.70629,3522,0
256382,Disney Villainous: The Worst Takes it All,867,6.70524,21258,0
181687,The Pursuit of Happiness,868,6.70408,5880,0
15512,Incan Gold,869,6.70272,22403,0
47185,Warhammer: Invasion,870,6.7023,6081,0
204516,878 Vikings: Invasions of England,871,6.70117,3613,0
200147,Kanagawa,872,6.70045,9241,0
264052,Circadians: First Light,873,6.70021,3242,0
51,Ricochet Robots,874,6.70018,9332,0
244331,Blue Lagoon,875,6.69975,5319,0
55600,Shipyard,876,6.69845,4132,0
220520,Caverna: Cave vs Cave,877,6.69736,7040,0
316546,Clever Cubed,878,6.69717,3400,0
16747,Tumblin' Dice,879,6.69689,4826,0
347305,Inventions: Evolution of Ideas,880,6.69573,2080,0
251678,Railroad Ink: Blazing Red Edition,881,6.69465,7401,0
218121,Dice Hospital,882,6.69387,6716,0
256570,Crown of Emara,883,6.6934,3941,0
299047,Disney Villainous: Perfectly Wretched,884,6.69322,3496,0
241590,Smart10,885,6.69275,3442,0
156943,Saint Petersburg (Second Edition),886,6.69125,3463,0
2163,Space Hulk,887,6.69103,3900,0
173442,Empires: Age of Discovery,888,6.69037,2309,0
43528,World Without End,889,6.69019,5132,0
201825,Ex Libris,890,6.68987,6720,0
214029,SpaceCorp: 2025-2300AD,891,6.68871,2821,0
254386,Raccoon Tycoon,892,6.68826,5080,0
355483,Wandering Towers,893,6.68778,3901,0
253499,A War of Whispers,894,6.6875,4612,0
162286,Super Motherload,895,6.68684,4106,0
203417,Exit: The Game – The Secret Lab,896,6.68595,7152,0
161417,Red7,897,6.68546,16528,0
179172,Unfair,898,6.68359,5311,0
198830,"Heroes of Land, Air & Sea",899,6.68334,3252,0
8125,Santiago,900,6.68318,5500,0
218479,Cerebria: The Inside World,901,6.68299,2793,0
192457,Cry Havoc,902,6.68217,6987,0
170416,Vast: The Crystal Caverns,903,6.68087,7136,0
217780,Gentes,904,6.68034,3696,0
171273,FUSE,905,6.68008,8946,0
294612,Unlock!: Epic Adventures,906,6.67947,2538,0
194879,Not Alone,907,6.67945,11296,0
223770,Startups,908,6.67788,5238,0
30645,Tammany Hall,909,6.67748,4444,0
239472,Abomination: The Heir of Frankenstein,910,6.67633,3602,0
227460,Hannibal & Hamilcar,911,6.67603,1810,0
176165,Dale of Merchants,912,6.67575,5803,0
131287,Panamax,913,6.67546,4108,0
277700,Merchants Cove,914,6.67526,3664,0
175117,Celestia,915,6.67473,11991,0
230244,Black Angel,916,6.67354,5044,0
316624,Stationfall,917,6.67308,2497,0
275467,Letter Jam,918,6.67298,5173,0
198740,Lovecraft Letter,919,6.67286,5137,0
1035,Squad Leader,920,6.67179,3479,0
160499,King of New York,921,6.67163,16908,0
272739,Clinic: Deluxe Edition,922,6.67118,2843,0
586,Up Front,923,6.67045,2291,0
12002,Jambo,924,6.67041,8378,0
56692,Parade,925,6.66999,8217,0
137988,Zombicide Season 2: Prison Outbreak,926,6.66888,4792,0
36235,The Duke,927,6.66873,4223,0
249277,Brazil: Imperial,928,6.66855,3422,0
368305,Life of the Amazonia,929,6.668,1828,0
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,930,6.66795,6499,0
285984,Last Bastion,931,6.66795,3636,0
234477,Battle for Rokugan,932,6.66736,3933,0
122298,Morels,933,6.66685,9617,0
252153,Tang Garden,934,6.66679,4261,0
299169,Spicy,935,6.66594,6093,0
197443,Fugitive,936,6.66541,5485,0
191051,Outlive,937,6.66461,4758,0
234671,Pandemic: Rising Tide,938,6.66271,2970,0
110277,Among the Stars,939,6.66232,7278,0
156566,Lords of Xidit,940,6.66152,6348,0
368061,Zoo Vadis,941,6.66045,2907,0
26997,1989: Dawn of Freedom,942,6.66035,2379,0
179275,One Deck Dungeon,943,6.65945,11970,0
267319,Roam,944,6.65905,4236,0
270314,Ohanami,945,6.65875,4232,0
314503,Codex Naturalis,946,6.65869,5081,0
317457,Dinosaur World,947,6.65826,4085,0
163602,XCOM: The Board Game,948,6.65812,9222,0
179803,Arcadia Quest: Inferno,949,6.65794,2418,0
528,ZÈRTZ,950,6.65583,4417,0
30957,Tribune: Primus Inter Pares,951,6.65525,4705,0
12891,Friedrich: Anniversary Edition,952,6.65477,2959,0
342900,Earthborne Rangers,953,6.65473,1997,0
131260,Qwixx,954,6.65418,14260,0
338760,Imperial Steam,955,6.65391,2296,0
216459,The Lost Expedition,956,6.65362,7508,0
196526,Coffee Roaster,957,6.65308,3820,0
103886,Star Wars: The Card Game,958,6.65252,5842,0
228328,Rurik: Dawn of Kiev,959,6.65237,2604,0
363307,Evergreen,960,6.65143,3315,0
65244,Forbidden Island,961,6.65094,52228,0
41002,Vasco da Gama,962,6.65049,4600,0
359970,Challengers!,963,6.64916,6343,0
382843,Evacuation,964,6.64896,2760,0
2093,Mahjong,965,6.6488,7782,0
12962,Reef Encounter,966,6.64862,5245,0
145659,Scoville,967,6.64793,5508,0
91514,Rhino Hero,968,6.64746,11610,0
219215,Werewords,969,6.64723,5549,0
297129,Jekyll vs. Hyde,970,6.64557,4626,0
137269,Spyrium,971,6.64369,6398,0
231218,Black Sonata,972,6.64326,3256,0
28181,Combat Commander: Pacific,973,6.64315,1771,0
298231,Skyrise,974,6.64315,2346,0
329845,Stella: Dixit Universe,975,6.6418,3968,0
79127,Star Trek: Fleet Captains,976,6.64174,3359,0
38996,Washington's War,977,6.64054,2667,0
397385,Pirates of Maracaibo,978,6.64038,1943,0
245643,Luxor,979,6.63919,4881,0
117915,Yedo,980,6.63898,3867,0
248065,Zombicide: Invader,981,6.63862,2773,0
284818,Caylus 1303,982,6.63826,3301,0
177590,"13 Days: The Cuban Missile Crisis, 1962",983,6.63819,4586,0
26990,Container,984,6.63728,4875,0
37380,Roll Through the Ages: The Bronze Age,985,6.63524,12216,0
281549,Beast,986,6.63513,3429,0
119788,Hyperborea,987,6.63457,5035,0
904,Nightmare Productions,988,6.63399,5844,0
12902,Carcassonne: The City,989,6.63222,4518,0
53953,Thunderstone,990,6.63145,10630,0
155362,Ca$h 'n Guns: Second Edition,991,6.63022,15892,0
195137,Catacombs (Third Edition),992,6.62848,3092,0
372559,Spots,993,6.62681,5047,0
329465,Red Rising,994,6.62643,8538,0
29368,Last Night on Earth: The Zombie Game,995,6.62639,14207,0
1041,San Marco,996,6.62626,4601,0
173,Formula Dé,997,6.62601,7954,0
154458,Akrotiri,998,6.62557,4802,0
94,Union Pacific,999,6.62421,4370,0
98229,Pictomania,1000,6.62367,3925,0
239464,Palm Island,1001,6.62274,6443,0
235488,Istanbul: The Dice Game,1002,6.62174,4996,0
166384,Spyfall,1003,6.62163,21791,0
244992,The Mind,1004,6.62071,33627,0
129948,The Palaces of Carrara,1005,6.61809,4843,0
112,Condottiere,1006,6.61795,10435,0
24800,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,1007,6.6173,3080,0
148575,Marvel Dice Masters: Avengers vs. X-Men,1008,6.61718,5701,0
1345,Genoa,1009,6.61705,6224,0
113997,Tajemnicze Domostwo,1010,6.61667,5462,0
291508,Tiny Epic Dinosaurs,1011,6.61619,3805,0
210296,DinoGenics,1012,6.61574,2617,0
272738,Jaws,1013,6.61569,6412,0
18098,Napoleon's Triumph,1014,6.61557,1838,0
